Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000052841	TTC17	31.4		
ENSG00000052850	ALX4	0.5		
ENSG00000053108	FSTL4	8.1		
ENSG00000053254	FOXN3	5.3		
ENSG00000053328	METTL24	0.0		
ENSG00000053371	AKR7A2	32.6		
ENSG00000053372	MRTO4	72.7		
ENSG00000053438	NNAT	1.8		
ENSG00000053501	USE1	19.5		
ENSG00000053524	MCF2L2	0.2		
ENSG00000053702	NRIP2	1.2		
ENSG00000053747	LAMA3	11.8		
ENSG00000053770	AP5M1	18.1		
ENSG00000053900	ANAPC4	17.2		
ENSG00000053918	KCNQ1	0.1		
ENSG00000054116	TRAPPC3	77.9		
ENSG00000054118	THRAP3	64.8		
ENSG00000054148	PHPT1	353.3		
ENSG00000054179	ENTPD2	1.2		
ENSG00000054219	LY75	0.4		
ENSG00000054267	ARID4B	12.8		
ENSG00000054277	OPN3	24.6		
ENSG00000054282	SDCCAG8	4.3		
ENSG00000054356	PTPRN	0.2		
ENSG00000054392	HHAT	1.3		
ENSG00000054523	KIF1B	16.8		
ENSG00000054598	FOXC1	1.9		
ENSG00000054611	TBC1D22A	10.0		
ENSG00000054654	SYNE2	5.3		
ENSG00000054690	PLEKHH1	1.0		
ENSG00000054793	ATP9A	17.1		
ENSG00000054796	SPO11	0.0		
ENSG00000054803	CBLN4	0.0		
ENSG00000054938	CHRDL2	1.2		
ENSG00000054965	FAM168A	13.8		
ENSG00000054967	RELT	7.8		
ENSG00000054983	GALC	19.6		
ENSG00000055044	NOP58	142.0		
ENSG00000055070	SZRD1	82.6		
ENSG00000055118	KCNH2	0.2		
ENSG00000055130	CUL1	70.1		
ENSG00000055147	FAM114A2	24.0		
ENSG00000055163	CYFIP2	25.2		
ENSG00000055208	TAB2	22.1		
ENSG00000055211	GINM1	28.3		
ENSG00000055332	EIF2AK2	20.5		
ENSG00000055483	USP36	41.3		
ENSG00000055609	KMT2C	5.4		
ENSG00000055732	MCOLN3	1.6		
ENSG00000055813	CCDC85A	0.4		
ENSG00000055917	PUM2	57.0		
ENSG00000055950	MRPL43	100.3		
ENSG00000055955	ITIH4	0.1		
ENSG00000055957	ITIH1	0.0		
ENSG00000056050	HPF1	29.8		
ENSG00000056097	ZFR	73.5		
ENSG00000056277	ZNF280C	5.0		
ENSG00000056291	NPFFR2	0.0		
ENSG00000056487	PHF21B	0.1		
ENSG00000056558	TRAF1	3.2		
ENSG00000056586	RC3H2	22.2		
ENSG00000056736	IL17RB	2.9		
ENSG00000056972	TRAF3IP2	10.6		
ENSG00000056998	GYG2	10.4		
ENSG00000057019	DCBLD2	314.9		
ENSG00000057149	SERPINB3	0.0		
ENSG00000057252	SOAT1	36.2		
ENSG00000057294	PKP2	7.5		
ENSG00000057468	MSH4	0.0		
ENSG00000057593	F7	0.1		
ENSG00000057608	GDI2	288.1		
ENSG00000057657	PRDM1	1.8		
ENSG00000057663	ATG5	9.3		
ENSG00000057704	TMCC3	0.8		
ENSG00000057757	PITHD1	34.7		
ENSG00000057935	MTA3	23.9		
ENSG00000058056	USP13	10.6		
ENSG00000058063	ATP11B	11.9		
ENSG00000058085	LAMC2	42.2		
ENSG00000058091	CDK14	0.1		
ENSG00000058262	SEC61A1	145.7		
ENSG00000058272	PPP1R12A	41.0		
ENSG00000058335	RASGRF1	0.0		
ENSG00000058404	CAMK2B	0.6		
ENSG00000058453	CROCC	1.3		
ENSG00000058600	POLR3E	24.4		
ENSG00000058668	ATP2B4	7.8		
ENSG00000058673	ZC3H11A	20.5		
ENSG00000058729	RIOK2	24.3		
ENSG00000058799	YIPF1	6.7		
ENSG00000058804	NDC1	38.3		
ENSG00000058866	DGKG	4.7		
ENSG00000059122	FLYWCH1	22.6		
ENSG00000059145	UNKL	11.1		
ENSG00000059377	TBXAS1	3.9		
ENSG00000059378	PARP12	7.3		
ENSG00000059573	ALDH18A1	61.3		
ENSG00000059588	TARBP1	11.9		
ENSG00000059691	GATB	13.8		
ENSG00000059728	MXD1	2.5		
ENSG00000059758	CDK17	16.9		
ENSG00000059769	DNAJC25	3.5		
ENSG00000059804	SLC2A3	9.7		
ENSG00000059915	PSD	0.1		
ENSG00000060069	CTDP1	11.4		
ENSG00000060138	YBX3	113.5		
ENSG00000060140	STYK1	0.4		
ENSG00000060237	WNK1	80.1		
ENSG00000060339	CCAR1	69.6		
ENSG00000060491	OGFR	29.1		
ENSG00000060558	GNA15	0.0		
ENSG00000060566	CREB3L3	0.3		
ENSG00000060642	PIGV	5.4		
ENSG00000060656	PTPRU	6.9		
ENSG00000060688	SNRNP40	56.2		
ENSG00000060709	RIMBP2	0.0		
ENSG00000060718	COL11A1	1.7		
ENSG00000060749	QSER1	25.9		
ENSG00000060762	MPC1	7.5		
ENSG00000060971	ACAA1	37.3		
ENSG00000060982	BCAT1	14.7		
ENSG00000061273	HDAC7	25.0		
ENSG00000061337	LZTS1	0.1		
ENSG00000061455	PRDM6	0.0		
ENSG00000061492	WNT8A	0.0		
ENSG00000061656	SPAG4	1.3		
ENSG00000061676	NCKAP1	105.8		
ENSG00000061794	MRPS35	150.4		
ENSG00000061918	GUCY1B1	0.4		
ENSG00000061936	SFSWAP	19.2		
ENSG00000061938	TNK2	11.7		
ENSG00000061987	MON2	19.2		
ENSG00000062038	CDH3	0.2		
ENSG00000062096	ARSF	0.0		
ENSG00000062194	GPBP1	45.8		
ENSG00000062282	DGAT2	4.7		
ENSG00000062370	ZNF112	3.6		
ENSG00000062485	CS	173.4		
ENSG00000062524	LTK	0.0		
ENSG00000062582	MRPS24	265.7		
ENSG00000062598	ELMO2	24.6		
ENSG00000062650	WAPL	20.8		
ENSG00000062716	VMP1	157.9		
ENSG00000062725	APPBP2	18.6		
ENSG00000062822	POLD1	53.1		
ENSG00000063015	SEZ6	0.2		
ENSG00000063046	EIF4B	328.6		
ENSG00000063127	SLC6A16	6.8		
ENSG00000063169	BICRA	5.1		
ENSG00000063176	SPHK2	15.5		
ENSG00000063177	RPL18	2651.0		
ENSG00000063180	CA11	8.8		
ENSG00000063241	ISOC2	65.0		
ENSG00000063244	U2AF2	331.0		
ENSG00000063245	EPN1	94.2		
ENSG00000063322	MED29	59.8		
ENSG00000063438	AHRR	3.5		
ENSG00000063515	GSC2	0.0		
ENSG00000063587	ZNF275	3.4		
ENSG00000063601	MTMR1	18.2		
ENSG00000063660	GPC1	82.5		
ENSG00000063761	ADCK1	7.3		
ENSG00000063854	HAGH	43.8		
ENSG00000063978	RNF4	55.8		
ENSG00000064012	CASP8	33.0		
ENSG00000064042	LIMCH1	39.5		
ENSG00000064102	INTS13	51.9		
ENSG00000064115	TM7SF3	171.0		
ENSG00000064195	DLX3	0.0		
ENSG00000064199	SPA17	6.1		
ENSG00000064201	TSPAN32	0.0		
ENSG00000064205	CCN5	9.4		
ENSG00000064218	DMRT3	0.0		
ENSG00000064225	ST3GAL6	1.1		
ENSG00000064270	ATP2C2	0.2		
ENSG00000064300	NGFR	0.1		
ENSG00000064309	CDON	2.0		
ENSG00000064313	TAF2	27.2		
ENSG00000064393	HIPK2	29.3		
ENSG00000064419	TNPO3	58.5		
ENSG00000064489	BORCS8-MEF2B	0.3		
ENSG00000064490	RFXANK	27.8		
ENSG00000064545	TMEM161A	15.0		
ENSG00000064547	LPAR2	2.8		
ENSG00000064601	CTSA	93.7		
ENSG00000064607	SUGP2	23.0		
ENSG00000064651	SLC12A2	45.4		
ENSG00000064652	SNX24	22.4		
ENSG00000064655	EYA2	4.2		
ENSG00000064666	CNN2	85.3		
ENSG00000064687	ABCA7	3.9		
ENSG00000064692	SNCAIP	0.0		
ENSG00000064703	DDX20	5.0		
ENSG00000064726	BTBD1	56.4		
ENSG00000064763	FAR2	4.5		
ENSG00000064787	BCAS1	5.8		
ENSG00000064835	POU1F1	0.1		
ENSG00000064886	CHI3L2	0.1		
ENSG00000064932	SBNO2	3.2		
ENSG00000064933	PMS1	18.6		
ENSG00000064961	HMG20B	32.2		
ENSG00000064989	CALCRL	0.1		
ENSG00000064995	TAF11	17.9		
ENSG00000064999	ANKS1A	6.0		
ENSG00000065000	AP3D1	81.3		
ENSG00000065029	ZNF76	7.0		
ENSG00000065054	SLC9A3R2	110.2		
ENSG00000065057	NTHL1	54.2		
ENSG00000065060	UHRF1BP1	7.6		
ENSG00000065135	GNAI3	20.0		
ENSG00000065150	IPO5	128.2		
ENSG00000065154	OAT	64.2		
ENSG00000065183	WDR3	21.5		
ENSG00000065243	PKN2	26.3		
ENSG00000065268	WDR18	43.4		
ENSG00000065308	TRAM2	19.0		
ENSG00000065320	NTN1	0.1		
ENSG00000065325	GLP2R	25.4		
ENSG00000065328	MCM10	38.5		
ENSG00000065357	DGKA	11.9		
ENSG00000065361	ERBB3	3.3		
ENSG00000065371	ROPN1	0.0		
ENSG00000065413	ANKRD44	1.5		
ENSG00000065427	KARS1	210.0		
ENSG00000065457	ADAT1	19.1		
ENSG00000065485	PDIA5	16.3		
ENSG00000065491	TBC1D22B	6.3		
ENSG00000065518	NDUFB4	238.5		
ENSG00000065526	SPEN	15.7		
ENSG00000065534	MYLK	26.8		
ENSG00000065548	ZC3H15	109.2		
ENSG00000065559	MAP2K4	30.3		
ENSG00000065600	PACC1	13.7		
ENSG00000065609	SNAP91	0.2		
ENSG00000065613	SLK	32.4		
ENSG00000065615	CYB5R4	10.9		
ENSG00000065618	COL17A1	0.7		
ENSG00000065621	GSTO2	1.1		
ENSG00000065665	SEC61A2	16.2		
ENSG00000065675	PRKCQ	5.6		
ENSG00000065717	TLE2	2.0		
ENSG00000065802	ASB1	15.4		
ENSG00000065809	FAM107B	120.2		
ENSG00000065833	ME1	77.2		
ENSG00000065882	TBC1D1	23.3		
ENSG00000065883	CDK13	16.2		
ENSG00000065911	MTHFD2	155.3		
ENSG00000065923	SLC9A7	7.4		
ENSG00000065970	FOXJ2	8.7		
ENSG00000065978	YBX1	741.8		
ENSG00000065989	PDE4A	2.1		
ENSG00000066027	PPP2R5A	21.9		
ENSG00000066032	CTNNA2	0.1		
ENSG00000066044	ELAVL1	76.5		
ENSG00000066056	TIE1	0.0		
ENSG00000066084	DIP2B	14.7		
ENSG00000066117	SMARCD1	53.5		
ENSG00000066135	KDM4A	22.4		
ENSG00000066136	NFYC	44.2		
ENSG00000066185	ZMYND12	0.0		
ENSG00000066230	SLC9A3	4.0		
ENSG00000066248	NGEF	12.4		
ENSG00000066279	ASPM	22.5		
ENSG00000066294	CD84	0.0		
ENSG00000066322	ELOVL1	114.2		
ENSG00000066336	SPI1	0.0		
ENSG00000066379	POLR1H	6.1		
ENSG00000066382	MPPED2	0.0		
ENSG00000066405	CLDN18	0.0		
ENSG00000066422	ZBTB11	17.7		
ENSG00000066427	ATXN3	16.0		
ENSG00000066455	GOLGA5	34.4		
ENSG00000066468	FGFR2	0.5		
ENSG00000066557	LRRC40	17.1		
ENSG00000066583	ISOC1	22.3		
ENSG00000066629	EML1	39.7		
ENSG00000066651	TRMT11	17.6		
ENSG00000066654	THUMPD1	23.6		
ENSG00000066697	MSANTD3	66.8		
ENSG00000066735	KIF26A	1.1		
ENSG00000066739	ATG2B	4.8		
ENSG00000066777	ARFGEF1	19.8		
ENSG00000066813	ACSM2B	0.2		
ENSG00000066827	ZFAT	4.3		
ENSG00000066855	MTFR1	30.5		
ENSG00000066923	STAG3	0.0		
ENSG00000066926	FECH	11.9		
ENSG00000066933	MYO9A	11.5		
ENSG00000067048	DDX3Y	39.4		
ENSG00000067057	PFKP	390.2		
ENSG00000067064	IDI1	42.7		
ENSG00000067066	SP100	24.4		
ENSG00000067082	KLF6	20.2		
ENSG00000067113	PLPP1	28.2		
ENSG00000067141	NEO1	37.3		
ENSG00000067167	TRAM1	389.9		
ENSG00000067177	PHKA1	28.3		
ENSG00000067182	TNFRSF1A	294.6		
ENSG00000067191	CACNB1	2.7		
ENSG00000067208	EVI5	5.9		
ENSG00000067221	STOML1	8.7		
ENSG00000067225	PKM	3303.1		
ENSG00000067248	DHX29	29.8		
ENSG00000067334	DNTTIP2	8.8		
ENSG00000067365	METTL22	8.9		
ENSG00000067369	TP53BP1	19.3		
ENSG00000067445	TRO	0.3		
ENSG00000067533	RRP15	11.0		
ENSG00000067560	RHOA	552.3		
ENSG00000067596	DHX8	71.3		
ENSG00000067606	PRKCZ	8.0		
ENSG00000067646	ZFY	6.2		
ENSG00000067704	IARS2	151.1		
ENSG00000067715	SYT1	19.7		
ENSG00000067798	NAV3	6.3		
ENSG00000067829	IDH3G	71.6		
ENSG00000067836	ROGDI	14.0		
ENSG00000067840	PDZD4	1.4		
ENSG00000067842	ATP2B3	0.0		
ENSG00000067900	ROCK1	4.3		
ENSG00000067955	CBFB	31.9		
ENSG00000067992	PDK3	6.0		
ENSG00000068001	HYAL2	30.5		
ENSG00000068024	HDAC4	5.1		
ENSG00000068028	RASSF1	14.9		
ENSG00000068078	FGFR3	2.6		
ENSG00000068079	IFI35	20.3		
ENSG00000068097	HEATR6	12.0		
ENSG00000068120	COASY	116.6		
ENSG00000068137	PLEKHH3	9.4		
ENSG00000068305	MEF2A	12.2		
ENSG00000068308	OTUD5	59.7		
ENSG00000068323	TFE3	38.0		
ENSG00000068354	TBC1D25	6.6		
ENSG00000068366	ACSL4	27.0		
ENSG00000068383	INPP5A	13.5		
ENSG00000068394	GPKOW	35.0		
ENSG00000068400	GRIPAP1	34.9		
ENSG00000068438	FTSJ1	43.1		
ENSG00000068489	PRR11	53.3		
ENSG00000068615	REEP1	0.3		
ENSG00000068650	ATP11A	11.0		
ENSG00000068654	POLR1A	31.6		
ENSG00000068697	LAPTM4A	355.2		
ENSG00000068724	TTC7A	13.6		
ENSG00000068745	IP6K2	46.5		
ENSG00000068781	STON1-GTF2A1L	0.0		
ENSG00000068784	SRBD1	12.4		
ENSG00000068796	KIF2A	45.3		
ENSG00000068831	RASGRP2	0.5		
ENSG00000068878	PSME4	23.5		
ENSG00000068885	IFT80	17.2		
ENSG00000068903	SIRT2	10.9		
ENSG00000068912	ERLEC1	63.6		
ENSG00000068971	PPP2R5B	5.2		
ENSG00000068976	PYGM	0.0		
ENSG00000068985	PAGE1	0.3		
ENSG00000069011	PITX1	23.2		
ENSG00000069018	TRPC7	0.0		
ENSG00000069020	MAST4	4.8		
ENSG00000069122	ADGRF5	0.0		
ENSG00000069188	SDK2	1.1		
ENSG00000069206	ADAM7	0.0		
ENSG00000069248	NUP133	26.5		
ENSG00000069275	NUCKS1	132.9		
ENSG00000069329	VPS35	4.4		
ENSG00000069345	DNAJA2	33.4		
ENSG00000069399	BCL3	27.8		
ENSG00000069424	KCNAB2	16.2		
ENSG00000069431	ABCC9	0.3		
ENSG00000069482	GAL	11.5		
ENSG00000069493	CLEC2D	2.2		
ENSG00000069509	FUNDC1	41.2		
ENSG00000069535	MAOB	0.6		
ENSG00000069667	RORA	0.8		
ENSG00000069696	DRD4	0.0		
ENSG00000069702	TGFBR3	7.3		
ENSG00000069764	PLA2G10	0.2		
ENSG00000069812	HES2	0.8		
ENSG00000069849	ATP1B3	199.9		
ENSG00000069869	NEDD4	55.8		
ENSG00000069943	PIGB	14.4		
ENSG00000069956	MAPK6	45.5		
ENSG00000069966	GNB5	46.6		
ENSG00000069974	RAB27A	10.0		
ENSG00000069998	HDHD5	34.4		
ENSG00000070010	UFD1	139.8		
ENSG00000070018	LRP6	12.0		
ENSG00000070019	GUCY2C	0.0		
ENSG00000070031	SCT	0.4		
ENSG00000070047	PHRF1	0.9		
ENSG00000070061	ELP1	29.8		
ENSG00000070081	NUCB2	56.6		
ENSG00000070087	PFN2	180.9		
ENSG00000070159	PTPN3	12.0		
ENSG00000070182	SPTB	1.0		
ENSG00000070190	DAPP1	0.0		
ENSG00000070193	FGF10	0.0		
ENSG00000070214	SLC44A1	25.6		
ENSG00000070269	TMEM260	5.9		
ENSG00000070366	SMG6	18.1		
ENSG00000070367	EXOC5	14.5		
ENSG00000070371	CLTCL1	5.1		
ENSG00000070388	FGF22	0.1		
ENSG00000070404	FSTL3	89.3		
ENSG00000070413	DGCR2	19.3		
ENSG00000070423	RNF126	23.5		
ENSG00000070444	MNT	7.1		
ENSG00000070476	ZXDC	6.2		
ENSG00000070495	JMJD6	59.2		
ENSG00000070501	POLB	29.6		
ENSG00000070526	ST6GALNAC1	1.3		
ENSG00000070540	WIPI1	8.6		
ENSG00000070601	FRMPD1	0.4		
ENSG00000070610	GBA2	23.0		
ENSG00000070614	NDST1	35.8		
ENSG00000070669	ASNS	75.2		
ENSG00000070718	AP3M2	20.5		
ENSG00000070729	CNGB1	1.1		
ENSG00000070731	ST6GALNAC2	0.0		
ENSG00000070748	CHAT	0.0		
ENSG00000070756	PABPC1	534.3		
ENSG00000070759	TESK2	0.1		
ENSG00000070761	CFAP20	50.5		
ENSG00000070770	CSNK2A2	26.3		
ENSG00000070778	PTPN21	4.9		
ENSG00000070785	EIF2B3	32.0		
ENSG00000070808	CAMK2A	0.1		
ENSG00000070814	TCOF1	70.8		
ENSG00000070831	CDC42	180.2		
ENSG00000070882	OSBPL3	12.9		
ENSG00000070886	EPHA8	0.0		
ENSG00000070915	SLC12A3	0.0		
ENSG00000070950	RAD18	16.8		
ENSG00000070961	ATP2B1	107.8		
ENSG00000070985	TRPM5	0.0		
ENSG00000071051	NCK2	18.0		
ENSG00000071054	MAP4K4	82.8		
ENSG00000071073	MGAT4A	2.0		
ENSG00000071082	RPL31	2228.1		
ENSG00000071127	WDR1	266.8		
ENSG00000071189	SNX13	6.1		
ENSG00000071203	MS4A12	0.0		
ENSG00000071205	ARHGAP10	8.5		
ENSG00000071242	RPS6KA2	0.0		
ENSG00000071243	ING3	6.6		
ENSG00000071246	VASH1	3.9		
ENSG00000071282	LMCD1	73.2		
ENSG00000071462	BUD23	191.1		
ENSG00000071537	SEL1L	53.4		
ENSG00000071539	TRIP13	75.8		
ENSG00000071553	ATP6AP1	92.9		
ENSG00000071564	TCF3	39.5		
ENSG00000071575	TRIB2	0.3		
ENSG00000071626	DAZAP1	83.6		
ENSG00000071655	MBD3	37.0		
ENSG00000071677	PRLH	1.1		
ENSG00000071794	HLTF	31.3		
ENSG00000071859	FAM50A	114.3		
ENSG00000071889	FAM3A	30.8		
ENSG00000071894	CPSF1	21.1		
ENSG00000071909	MYO3B	0.0		
ENSG00000071967	CYBRD1	22.7		
ENSG00000071991	CDH19	1.3		
ENSG00000071994	PDCD2	55.2		
ENSG00000072041	SLC6A15	3.1		
ENSG00000072042	RDH11	91.5		
ENSG00000072062	PRKACA	12.7		
ENSG00000072071	ADGRL1	2.9		
ENSG00000072080	SPP2	0.0		
ENSG00000072110	ACTN1	281.3		
ENSG00000072121	ZFYVE26	5.6		
ENSG00000072133	RPS6KA6	2.7		
ENSG00000072134	EPN2	26.3		
ENSG00000072135	PTPN18	7.0		
ENSG00000072163	LIMS2	3.0		
ENSG00000072182	ASIC4	0.0		
ENSG00000072195	SPEG	0.8		
ENSG00000072201	LNX1	0.5		
ENSG00000072210	ALDH3A2	139.1		
ENSG00000072274	TFRC	160.9		
ENSG00000072310	SREBF1	78.4		
ENSG00000072315	TRPC5	0.0		
ENSG00000072364	AFF4	29.4		
ENSG00000072401	UBE2D1	14.8		
ENSG00000072415	MPP5	27.1		
ENSG00000072422	RHOBTB1	9.4		
ENSG00000072501	SMC1A	94.2		
ENSG00000072506	HSD17B10	193.5		
ENSG00000072518	MARK2	27.0		
ENSG00000072571	HMMR	51.5		
ENSG00000072609	CHFR	21.6		
ENSG00000072657	TRHDE	0.0		
ENSG00000072682	P4HA2	42.0		
ENSG00000072694	FCGR2B	0.0		
ENSG00000072736	NFATC3	14.2		
ENSG00000072756	TRNT1	34.9		
ENSG00000072778	ACADVL	134.8		
ENSG00000072786	STK10	15.3		
ENSG00000072803	FBXW11	38.2		
ENSG00000072818	ACAP1	0.0		
ENSG00000072832	CRMP1	2.3		
ENSG00000072840	EVC	7.2		
ENSG00000072849	DERL2	48.5		
ENSG00000072858	SIDT1	3.5		
ENSG00000072864	NDE1	22.7		
ENSG00000072952	IRAG1	0.0		
ENSG00000072954	TMEM38A	0.9		
ENSG00000072958	AP1M1	58.7		
ENSG00000073008	PVR	65.1		
ENSG00000073050	XRCC1	41.9		
ENSG00000073060	SCARB1	46.1		
ENSG00000073067	CYP2W1	0.2		
ENSG00000073111	MCM2	79.2		
ENSG00000073146	MOV10L1	0.0		
ENSG00000073150	PANX2	1.9		
ENSG00000073169	SELENOO	6.5		
ENSG00000073282	TP63	5.1		
ENSG00000073331	ALPK1	4.1		
ENSG00000073350	LLGL2	37.2		
ENSG00000073417	PDE8A	45.4		
ENSG00000073464	CLCN4	4.2		
ENSG00000073536	NLE1	35.1		
ENSG00000073578	SDHA	124.1		
ENSG00000073584	SMARCE1	144.9		
ENSG00000073598	FNDC8	0.5		
ENSG00000073605	GSDMB	1.5		
ENSG00000073614	KDM5A	23.2		
ENSG00000073670	ADAM11	1.1		
ENSG00000073711	PPP2R3A	2.4		
ENSG00000073712	FERMT2	46.3		
ENSG00000073734	ABCB11	0.0		
ENSG00000073737	DHRS9	0.4		
ENSG00000073754	CD5L	0.0		
ENSG00000073756	PTGS2	14.5		
ENSG00000073792	IGF2BP2	9.7		
ENSG00000073803	MAP3K13	17.5		
ENSG00000073849	ST6GAL1	4.3		
ENSG00000073861	TBX21	0.0		
ENSG00000073910	FRY	0.0		
ENSG00000073921	PICALM	103.5		
ENSG00000073969	NSF	22.9		
ENSG00000074047	GLI2	9.1		
ENSG00000074054	CLASP1	13.8		
ENSG00000074071	MRPS34	66.2		
ENSG00000074181	NOTCH3	7.3		
ENSG00000074201	CLNS1A	163.7		
ENSG00000074211	PPP2R2C	36.4		
ENSG00000074219	TEAD2	23.3		
ENSG00000074266	EED	40.5		
ENSG00000074276	CDHR2	0.1		
ENSG00000074317	SNCB	0.4		
ENSG00000074319	TSG101	84.0		
ENSG00000074356	NCBP3	12.4		
ENSG00000074370	ATP2A3	5.3		
ENSG00000074410	CA12	174.8		
ENSG00000074416	MGLL	39.0		
ENSG00000074527	NTN4	84.6		
ENSG00000074582	BCS1L	35.8		
ENSG00000074590	NUAK1	16.5		
ENSG00000074603	DPP8	22.0		
ENSG00000074621	SLC24A1	2.3		
ENSG00000074657	ZNF532	29.9		
ENSG00000074660	SCARF1	0.0		
ENSG00000074695	LMAN1	61.9		
ENSG00000074696	HACD3	214.7		
ENSG00000074706	IPCEF1	0.0		
ENSG00000074755	ZZEF1	15.7		
ENSG00000074771	NOX3	0.0		
ENSG00000074800	ENO1	3056.1		
ENSG00000074803	SLC12A1	0.0		
ENSG00000074842	MYDGF	107.5		
ENSG00000074855	ANO8	3.8		
ENSG00000074935	TUBE1	3.7		
ENSG00000074964	ARHGEF10L	5.7		
ENSG00000074966	TXK	0.1		
ENSG00000075035	WSCD2	0.0		
ENSG00000075043	KCNQ2	0.0		
ENSG00000075073	TACR2	0.4		
ENSG00000075089	ACTR6	36.2		
ENSG00000075131	TIPIN	48.8		
ENSG00000075142	SRI	114.0		
ENSG00000075151	EIF4G3	24.2		
ENSG00000075188	NUP37	101.3		
ENSG00000075213	SEMA3A	19.4		
ENSG00000075218	GTSE1	26.2		
ENSG00000075223	SEMA3C	107.4		
ENSG00000075234	TTC38	12.4		
ENSG00000075239	ACAT1	82.2		
ENSG00000075240	GRAMD4	9.8		
ENSG00000075275	CELSR1	46.3		
ENSG00000075290	WNT8B	0.0		
ENSG00000075292	ZNF638	55.0		
ENSG00000075303	SLC25A40	6.8		
ENSG00000075336	TIMM21	28.2		
ENSG00000075340	ADD2	21.3		
ENSG00000075388	FGF4	0.0		
ENSG00000075391	RASAL2	9.2		
ENSG00000075399	VPS9D1	6.7		
ENSG00000075407	ZNF37A	8.4		
ENSG00000075413	MARK3	40.4		
ENSG00000075415	SLC25A3	730.8		
ENSG00000075420	FNDC3B	45.7		
ENSG00000075426	FOSL2	30.0		
ENSG00000075429	CACNG5	0.1		
ENSG00000075461	CACNG4	6.2		
ENSG00000075539	FRYL	11.2		
ENSG00000075568	TMEM131	16.2		
ENSG00000075618	FSCN1	108.3		
ENSG00000075624	ACTB	5149.7		
ENSG00000075643	MOCOS	4.2		
ENSG00000075651	PLD1	5.4		
ENSG00000075673	ATP12A	0.0		
ENSG00000075702	WDR62	26.5		
ENSG00000075711	DLG1	20.8		
ENSG00000075785	RAB7A	108.3		
ENSG00000075790	BCAP29	34.6		
ENSG00000075826	SEC31B	0.1		
ENSG00000075856	SART3	57.7		
ENSG00000075884	ARHGAP15	0.2		
ENSG00000075886	TUBA3D	0.3		
ENSG00000075891	PAX2	0.0		
ENSG00000075914	EXOSC7	48.0		
ENSG00000075945	KIFAP3	14.1		
ENSG00000075975	MKRN2	21.6		
ENSG00000076003	MCM6	76.6		
ENSG00000076043	REXO2	130.4		
ENSG00000076053	RBM7	13.3		
ENSG00000076067	RBMS2	26.4		
ENSG00000076108	BAZ2A	37.0		
ENSG00000076201	PTPN23	19.3		
ENSG00000076242	MLH1	53.4		
ENSG00000076248	UNG	92.7		
ENSG00000076258	FMO4	0.4		
ENSG00000076321	KLHL20	9.3		
ENSG00000076344	RGS11	0.3		
ENSG00000076351	SLC46A1	20.5		
ENSG00000076356	PLXNA2	2.2		
ENSG00000076382	SPAG5	84.7		
ENSG00000076513	ANKRD13A	10.0		
ENSG00000076554	TPD52	69.8		
ENSG00000076555	ACACB	5.1		
ENSG00000076604	TRAF4	48.2		
ENSG00000076641	PAG1	0.1		
ENSG00000076650	GPATCH1	18.7		
ENSG00000076662	ICAM3	5.3		
ENSG00000076685	NT5C2	62.4		
ENSG00000076706	MCAM	6.0		
ENSG00000076716	GPC4	0.0		
ENSG00000076770	MBNL3	0.0		
ENSG00000076826	CAMSAP3	1.7		
ENSG00000076864	RAP1GAP	26.4		
ENSG00000076924	XAB2	25.8		
ENSG00000076928	ARHGEF1	58.3		
ENSG00000076944	STXBP2	30.3		
ENSG00000076984	MAP2K7	10.4		
ENSG00000077009	NMRK2	0.0		
ENSG00000077044	DGKD	8.5		
ENSG00000077063	CTTNBP2	0.5		
ENSG00000077080	ACTL6B	0.0		
ENSG00000077092	RARB	10.2		
ENSG00000077097	TOP2B	66.8		
ENSG00000077147	TM9SF3	125.6		
ENSG00000077150	NFKB2	48.1		
ENSG00000077152	UBE2T	119.5		
ENSG00000077157	PPP1R12B	3.2		
ENSG00000077232	DNAJC10	42.1		
ENSG00000077235	GTF3C1	49.8		
ENSG00000077238	IL4R	11.3		
ENSG00000077254	USP33	23.8		
ENSG00000077264	PAK3	0.4		
ENSG00000077274	CAPN6	0.0		
ENSG00000077279	DCX	0.0		
ENSG00000077312	SNRPA	120.4		
ENSG00000077327	SPAG6	0.0		
ENSG00000077348	EXOSC5	106.8		
ENSG00000077380	DYNC1I2	88.1		
ENSG00000077420	APBB1IP	1.9		
ENSG00000077454	LRCH4	7.5		
ENSG00000077458	FAM76B	7.3		
ENSG00000077463	SIRT6	11.6		
ENSG00000077498	TYR	0.0		
ENSG00000077514	POLD3	26.9		
ENSG00000077522	ACTN2	0.0		
ENSG00000077549	CAPZB	184.7		
ENSG00000077585	GPR137B	7.9		
ENSG00000077616	NAALAD2	0.3		
ENSG00000077684	JADE1	31.0		
ENSG00000077713	SLC25A43	33.6		
ENSG00000077721	UBE2A	133.7		
ENSG00000077782	FGFR1	44.7		
ENSG00000077800	FKBP6	0.0		
ENSG00000077935	SMC1B	0.1		
ENSG00000077942	FBLN1	37.3		
ENSG00000077943	ITGA8	0.0		
ENSG00000077984	CST7	0.5		
ENSG00000078018	MAP2	0.9		
ENSG00000078043	PIAS2	4.9		
ENSG00000078053	AMPH	0.0		
ENSG00000078061	ARAF	54.4		
ENSG00000078070	MCCC1	14.0		
