Enesembl ID	Gene
ENSG00000231068	KRTAP21-3
ENSG00000166509	CLEC3A
ENSG00000214097	SMCO1
ENSG00000276076	CRYAA2
ENSG00000154007	ASB17
ENSG00000114374	USP9Y
ENSG00000183379	SYNDIG1L
ENSG00000215397	SCRT2
ENSG00000198400	NTRK1
ENSG00000198390	KRTAP13-1
ENSG00000276040	SPATA31A7
ENSG00000110484	SCGB2A2
ENSG00000121905	HPCA
ENSG00000120645	IQSEC3
ENSG00000284234	TAF11L5
ENSG00000244537	KRTAP4-2
ENSG00000175325	PROP1
ENSG00000156127	BATF
ENSG00000214681	IQCF5
ENSG00000122543	OCM
ENSG00000162873	KLHDC8A
ENSG00000070748	CHAT
ENSG00000124490	CRISP2
ENSG00000143001	TMEM61
ENSG00000176945	MUC20
ENSG00000066336	SPI1
ENSG00000111218	PRMT8
ENSG00000251380	DCANP1
ENSG00000228278	ORM2
ENSG00000136931	NR5A1
ENSG00000254521	SIGLEC12
ENSG00000187569	DPPA3
ENSG00000176092	CRYBG2
ENSG00000160460	SPTBN4
ENSG00000211807	TRAV26-1
ENSG00000167916	KRT24
ENSG00000185926	OR4C46
ENSG00000113722	CDX1
ENSG00000182447	OTOL1
ENSG00000164816	DEFA5
ENSG00000114923	SLC4A3
ENSG00000196711	ALKAL1
ENSG00000237020	IGHD1-20
ENSG00000211825	TRDJ1
ENSG00000168348	INSM2
ENSG00000151322	NPAS3
ENSG00000189013	KIR2DL4
ENSG00000080511	RDH8
ENSG00000170075	GPR37L1
ENSG00000174957	OR5J2
ENSG00000174611	KY
ENSG00000269096	CT45A3
ENSG00000188133	TMEM215
ENSG00000134389	CFHR5
ENSG00000267168	AC005837.2
ENSG00000171136	RLN3
ENSG00000183090	FREM3
ENSG00000178163	ZNF518B
ENSG00000284188	AL451007.3
ENSG00000280021	OR51F1
ENSG00000237489	C10orf143
ENSG00000089116	LHX5
ENSG00000080709	KCNN2
ENSG00000140522	RLBP1
ENSG00000171533	MAP6
ENSG00000176746	MAGEB6
ENSG00000102794	ACOD1
ENSG00000119283	TRIM67
ENSG00000164900	GBX1
ENSG00000155011	DKK2
ENSG00000197467	COL13A1
ENSG00000163737	PF4
ENSG00000154133	ROBO4
ENSG00000215217	C5orf49
ENSG00000164483	SAMD3
ENSG00000240764	PCDHGC5
ENSG00000181333	HEPHL1
ENSG00000167207	NOD2
ENSG00000170369	CST2
ENSG00000243729	OR5V1
ENSG00000275158	TRBV12-5
ENSG00000187918	OR51I2
ENSG00000206150	RNASE13
ENSG00000144619	CNTN4
ENSG00000128253	RFPL2
ENSG00000172461	FUT9
ENSG00000137473	TTC29
ENSG00000170608	FOXA3
ENSG00000163285	GABRG1
ENSG00000187672	ERC2
ENSG00000186197	EDARADD
ENSG00000172154	OR8I2
ENSG00000102970	CCL17
ENSG00000174992	ZG16
ENSG00000279761	OR5D13
ENSG00000211792	TRAV14DV4
ENSG00000186136	TAS2R42
ENSG00000234278	PRR20E
ENSG00000241241	KRTAP4-16
ENSG00000196433	ASMT
ENSG00000124493	GRM4
ENSG00000196224	KRTAP5-3
ENSG00000186965	KRTAP19-2
ENSG00000135248	FAM71F1
ENSG00000286221	AC009070.1
ENSG00000205882	DEFB134
ENSG00000288000	AL031681.2
ENSG00000204071	TCEAL6
ENSG00000261115	TMEM178B
ENSG00000182271	TMIGD1
ENSG00000065371	ROPN1
ENSG00000101203	COL20A1
ENSG00000182782	HCAR2
ENSG00000161133	USP41
ENSG00000204020	LIPN
ENSG00000184735	DDX53
ENSG00000213512	GBP7
ENSG00000171234	UGT2B7
ENSG00000160870	CYP3A7
ENSG00000171643	S100Z
ENSG00000164304	CAGE1
ENSG00000211886	TRAJ3
ENSG00000213714	FAM209B
ENSG00000138379	MSTN
ENSG00000242362	CT47A2
ENSG00000284439	TAF11L3
ENSG00000168925	CTRB1
ENSG00000116147	TNR
ENSG00000230873	STMND1
ENSG00000165309	ARMC3
ENSG00000182747	SLC35D3
ENSG00000188389	PDCD1
ENSG00000268009	SSX4
ENSG00000173464	RNASE11
ENSG00000134365	CFHR4
ENSG00000104755	ADAM2
ENSG00000221900	POM121L12
ENSG00000241149	ZNF722P
ENSG00000139144	PIK3C2G
ENSG00000175202	HIGD2B
ENSG00000179144	GIMAP7
ENSG00000171794	UTF1
ENSG00000222014	RAB6C
ENSG00000158113	LRRC43
ENSG00000211786	TRAV8-2
ENSG00000123454	DBH
ENSG00000197309	OR10D3
ENSG00000186143	PRR30
ENSG00000177272	KCNA3
ENSG00000174016	TENT5D
ENSG00000211882	TRAJ7
ENSG00000171402	XAGE3
ENSG00000178947	SMIM10L2A
ENSG00000123243	ITIH5
ENSG00000240747	KRBOX1
ENSG00000170790	OR10A2
ENSG00000102010	BMX
ENSG00000211821	TRDV2
ENSG00000138083	SIX3
ENSG00000164076	CAMKV
ENSG00000249590	AC004832.3
ENSG00000211707	TRBV7-1
ENSG00000176988	FMR1NB
ENSG00000249139	EPPIN-WFDC6
ENSG00000213022	KLK9
ENSG00000183269	OR52E8
ENSG00000088881	EBF4
ENSG00000173728	C1orf100
ENSG00000168995	SIGLEC7
ENSG00000164588	HCN1
ENSG00000125414	MYH2
ENSG00000223953	C1QTNF5
ENSG00000273554	AC136616.1
ENSG00000163083	INHBB
ENSG00000151577	DRD3
ENSG00000277399	GPR179
ENSG00000188408	MAGEB5
ENSG00000138115	CYP2C8
ENSG00000197921	HES5
ENSG00000206531	CD200R1L
ENSG00000211596	IGKJ2
ENSG00000146938	NLGN4X
ENSG00000270472	IGHV3OR16-9
ENSG00000211945	IGHV1-18
ENSG00000148948	LRRC4C
ENSG00000171360	KRT38
ENSG00000005471	ABCB4
ENSG00000156298	TSPAN7
ENSG00000160396	HIPK4
ENSG00000112539	C6orf118
ENSG00000187272	KRTAP9-8
ENSG00000186895	FGF3
ENSG00000172288	CDY1
ENSG00000187033	SAMD7
ENSG00000268655	AC008687.4
ENSG00000187180	LCE2C
ENSG00000071909	MYO3B
ENSG00000189139	FSCB
ENSG00000036473	OTC
ENSG00000170925	TEX13B
ENSG00000170209	ANKK1
ENSG00000177693	OR4F4
ENSG00000198670	LPA
ENSG00000138161	CUZD1
ENSG00000197953	AADACL2
ENSG00000123572	NRK
ENSG00000261678	SCRT1
ENSG00000211688	TRGJP2
ENSG00000273520	SPDYE8
ENSG00000181585	TMIE
ENSG00000211809	TRAV27
ENSG00000091482	SMPX
ENSG00000131355	ADGRE3
ENSG00000133115	STOML3
ENSG00000146360	GPR6
ENSG00000204334	ERICH2
ENSG00000181240	SLC25A41
ENSG00000176922	OR51S1
ENSG00000146904	EPHA1
ENSG00000151812	SLC35F4
ENSG00000176246	OR4L1
ENSG00000167768	KRT1
ENSG00000187833	C2orf78
ENSG00000187772	LIN28B
ENSG00000135973	GPR45
ENSG00000211770	TRBJ2-6
ENSG00000107562	CXCL12
ENSG00000179468	OR9A2
ENSG00000180871	CXCR2
ENSG00000088782	DEFB127
ENSG00000146385	TAAR8
ENSG00000163497	FEV
ENSG00000157211	CDCP2
ENSG00000215182	MUC5AC
ENSG00000124610	H1-1
ENSG00000112494	UNC93A
ENSG00000148604	RGR
ENSG00000151789	ZNF385D
ENSG00000213203	GIMAP1
ENSG00000205927	OLIG2
ENSG00000169575	VPREB1
ENSG00000168229	PTGDR
ENSG00000169777	TAS2R1
ENSG00000184005	ST6GALNAC3
ENSG00000197454	OR2L5
ENSG00000138075	ABCG5
ENSG00000186146	DEFB131A
ENSG00000164398	ACSL6
ENSG00000214324	C3orf56
ENSG00000269502	DMRTC1
ENSG00000172199	OR8U1
ENSG00000213822	CEACAM18
ENSG00000183145	RIPPLY3
ENSG00000162543	UBXN10
ENSG00000203942	C10orf62
ENSG00000164129	NPY5R
ENSG00000241233	KRTAP5-8
ENSG00000162992	NEUROD1
ENSG00000160951	PTGER1
ENSG00000223601	EBLN1
ENSG00000147378	FATE1
ENSG00000163531	NFASC
ENSG00000183960	KCNH8
ENSG00000155714	PDZD9
ENSG00000170367	CST5
ENSG00000211834	TRAJ57
ENSG00000117090	SLAMF1
ENSG00000184163	C1QTNF12
ENSG00000223609	HBD
ENSG00000129538	RNASE1
ENSG00000211662	IGLV3-21
ENSG00000170624	SGCD
ENSG00000181803	OR6S1
ENSG00000180772	AGTR2
ENSG00000165805	C12orf50
ENSG00000275896	PRSS2
ENSG00000142698	C1orf94
ENSG00000169397	RNASE3
ENSG00000180815	MAP3K15
ENSG00000158352	SHROOM4
ENSG00000138316	ADAMTS14
ENSG00000197991	AL592490.1
ENSG00000213921	LEUTX
ENSG00000211625	IGKV3D-20
ENSG00000254167	IGHV8-51-1
ENSG00000196353	CPNE4
ENSG00000152208	GRID2
ENSG00000187238	LCE3B
ENSG00000239642	MEIKIN
ENSG00000204880	KRTAP4-8
ENSG00000164107	HAND2
ENSG00000151224	MAT1A
ENSG00000091536	MYO15A
ENSG00000104941	RSPH6A
ENSG00000183476	SH2D7
ENSG00000204978	ERICH4
ENSG00000131400	NAPSA
ENSG00000167984	NLRC3
ENSG00000267467	APOC4
ENSG00000112818	MEP1A
ENSG00000172818	OVOL1
ENSG00000204385	SLC44A4
ENSG00000211860	TRAJ29
ENSG00000198597	ZNF536
ENSG00000104879	CKM
ENSG00000284791	SMIM41
ENSG00000140519	RHCG
ENSG00000198173	FAM47C
ENSG00000244734	HBB
ENSG00000196335	STK31
ENSG00000185479	KRT6B
ENSG00000283528	TCAF2C
ENSG00000106809	OGN
ENSG00000127578	WFIKKN1
ENSG00000198633	ZNF534
ENSG00000285509	TBCEL-TECTA
ENSG00000153495	TEX29
ENSG00000288626	AC242628.1
ENSG00000183625	CCR3
ENSG00000187601	MAGEH1
ENSG00000172350	ABCG4
ENSG00000176555	OR4S1
ENSG00000288616	AC090373.2
ENSG00000148704	VAX1
ENSG00000072133	RPS6KA6
ENSG00000267335	AC008687.1
ENSG00000165091	TMC1
ENSG00000122375	OPN4
ENSG00000187766	KRTAP10-8
ENSG00000042832	TG
ENSG00000130783	CCDC62
ENSG00000182329	KIAA2012
ENSG00000187533	PRR27
ENSG00000186652	PRG2
ENSG00000171450	CDK5R2
ENSG00000284479	SMIM39
ENSG00000211838	TRAJ52
ENSG00000173610	UGT2A1
ENSG00000182415	CDY2A
ENSG00000211841	TRAJ48
ENSG00000156486	KCNS2
ENSG00000004948	CALCR
ENSG00000244482	LILRA6
ENSG00000135409	AMHR2
ENSG00000131398	KCNC3
ENSG00000205744	DENND1C
ENSG00000150722	PPP1R1C
ENSG00000136694	IL36A
ENSG00000213931	HBE1
ENSG00000283473	FAM240A
ENSG00000133169	BEX1
ENSG00000167360	OR51Q1
ENSG00000171714	ANO5
ENSG00000179002	TAS1R2
ENSG00000167851	CD300A
ENSG00000170162	VGLL2
ENSG00000270467	IGHV3OR16-12
ENSG00000177984	LCN15
ENSG00000204612	FOXB2
ENSG00000157856	DRC1
ENSG00000188508	KRTDAP
ENSG00000211706	TRBV6-1
ENSG00000178522	AMBN
ENSG00000106410	NOBOX
ENSG00000211699	TRGV3
ENSG00000112462	OR12D3
ENSG00000106038	EVX1
ENSG00000211650	IGLV5-45
ENSG00000186393	KRT26
ENSG00000169618	PROKR1
ENSG00000122641	INHBA
ENSG00000241566	IGKV2D-24
ENSG00000124134	KCNS1
ENSG00000232543	IGHD4-11
ENSG00000243509	TNFRSF6B
ENSG00000107611	CUBN
ENSG00000262461	SPDYE9
ENSG00000120094	HOXB1
ENSG00000196860	TOMM20L
ENSG00000169214	OR6F1
ENSG00000180138	CSNK1A1L
ENSG00000162374	ELAVL4
ENSG00000215529	EFCAB8
ENSG00000283439	SPEM3
ENSG00000163749	CCDC158
ENSG00000178538	CA8
ENSG00000284306	SSU72P2
ENSG00000143006	DMRTB1
ENSG00000212124	TAS2R19
ENSG00000101405	OXT
ENSG00000108700	CCL8
ENSG00000170381	SEMA3E
ENSG00000279051	OR6Q1
ENSG00000144119	C1QL2
ENSG00000178662	CSRNP3
ENSG00000211663	IGLV3-19
ENSG00000166090	IL25
ENSG00000221836	OR2A5
ENSG00000066185	ZMYND12
ENSG00000186119	OR5D18
ENSG00000188937	NYX
ENSG00000120289	MAGEB4
ENSG00000211655	IGLV1-36
ENSG00000183631	PRR32
ENSG00000136697	IL1F10
ENSG00000279961	OR8U3
ENSG00000277932	OR52E5
ENSG00000148795	CYP17A1
ENSG00000183632	TP53TG3
ENSG00000198881	ASB12
ENSG00000204371	EHMT2
ENSG00000211713	TRBV6-4
ENSG00000146926	ASB10
ENSG00000215187	FAM166B
ENSG00000185338	SOCS1
ENSG00000166265	CYYR1
ENSG00000179023	KLHDC7A
ENSG00000211915	IGHD5-18
ENSG00000262628	OR1D5
ENSG00000171405	XAGE5
ENSG00000100351	GRAP2
ENSG00000204671	IL31
ENSG00000234965	SHISA8
ENSG00000197891	SLC22A12
ENSG00000167822	OR8J3
ENSG00000174514	MFSD4A
ENSG00000159212	CLIC6
ENSG00000147573	TRIM55
ENSG00000272636	DOC2B
ENSG00000175809	CBLL2
ENSG00000197410	DCHS2
ENSG00000110076	NRXN2
ENSG00000223417	TRIM49D1
ENSG00000164778	EN2
ENSG00000241294	IGKV2-24
ENSG00000171777	RASGRP4
ENSG00000148377	IDI2
ENSG00000204025	TRPC5OS
ENSG00000223638	RFPL4A
ENSG00000188393	CLEC2A
ENSG00000008056	SYN1
ENSG00000094796	KRT31
ENSG00000242580	IGKV1D-43
ENSG00000171496	OR1L8
ENSG00000128519	TAS2R16
ENSG00000277761	AC136616.2
ENSG00000136160	EDNRB
ENSG00000183837	PNMA3
ENSG00000178363	CALML3
ENSG00000064655	EYA2
ENSG00000173988	LRRC63
ENSG00000187902	SHISA7
ENSG00000282599	IGHD2OR15-2A
ENSG00000226490	AC138647.1
ENSG00000186912	P2RY4
ENSG00000166349	RAG1
ENSG00000285950	FAM90A10P
ENSG00000165762	OR4K2
ENSG00000266826	IGBP1P2
ENSG00000118308	IRAG2
ENSG00000089199	CHGB
ENSG00000123570	RAB9B
ENSG00000224389	C4B
ENSG00000211696	TRGV8
ENSG00000130538	OR11H1
ENSG00000183629	GOLGA8G
ENSG00000184388	PABPC1L2B
ENSG00000173208	ABCD2
ENSG00000141161	UNC45B
ENSG00000285687	FAM90A22P
ENSG00000164488	DACT2
ENSG00000176222	ZNF404
ENSG00000188886	ASTL
ENSG00000175514	GPR152
ENSG00000088882	CPXM1
ENSG00000163501	IHH
ENSG00000135413	LACRT
ENSG00000036565	SLC18A1
ENSG00000221989	OR2A2
ENSG00000244362	KRTAP19-7
ENSG00000259060	AL163195.3
ENSG00000122852	SFTPA1
ENSG00000164879	CA3
ENSG00000129965	INS-IGF2
ENSG00000130540	SULT4A1
ENSG00000189420	ZFP92
ENSG00000163600	ICOS
ENSG00000137766	UNC13C
ENSG00000145863	GABRA6
ENSG00000153404	PLEKHG4B
ENSG00000169800	RBMY1F
ENSG00000204161	TMEM273
ENSG00000219073	CELA3B
ENSG00000242019	KIR3DL3
ENSG00000130377	ACSBG2
ENSG00000205442	IZUMO3
ENSG00000205944	DAZ2
ENSG00000091137	SLC26A4
ENSG00000156395	SORCS3
ENSG00000255398	HCAR3
ENSG00000162438	CTRC
ENSG00000284779	AC132217.2
ENSG00000127241	MASP1
ENSG00000215269	GAGE12G
ENSG00000188037	CLCN1
ENSG00000133246	PRAM1
ENSG00000134020	PEBP4
ENSG00000285446	Z84488.1
ENSG00000167759	KLK13
ENSG00000232399	USP17L13
ENSG00000244020	MT1HL1
ENSG00000187510	PLEKHG7
ENSG00000170236	USP50
ENSG00000282499	TRBV25-1
ENSG00000211649	IGLV7-46
ENSG00000198216	CACNA1E
ENSG00000111245	MYL2
ENSG00000170011	MYRIP
ENSG00000100121	GGTLC2
ENSG00000213231	TCL1B
ENSG00000168634	WFDC13
ENSG00000248672	LY75-CD302
ENSG00000152670	DDX4
ENSG00000221858	OR2A12
ENSG00000269058	CALR3
ENSG00000036530	CYP46A1
ENSG00000121446	RGSL1
ENSG00000256797	KLRF2
ENSG00000244437	IGKV3-15
ENSG00000211720	TRBV11-1
ENSG00000170748	RBMXL2
ENSG00000240671	IGKV1-8
ENSG00000129864	VCY
ENSG00000111713	GYS2
ENSG00000241370	RPP21
ENSG00000165471	MBL2
ENSG00000183549	ACSM5
ENSG00000178462	TUBAL3
ENSG00000257115	OR11H12
ENSG00000151025	GPR158
ENSG00000165623	UCMA
ENSG00000178201	VN1R1
ENSG00000204616	TRIM31
ENSG00000224041	IGKV3D-15
ENSG00000211907	IGHD1-26
ENSG00000178287	SPAG11A
ENSG00000196844	PATE2
ENSG00000167195	GOLGA6C
ENSG00000111537	IFNG
ENSG00000133124	IRS4
ENSG00000111796	KLRB1
ENSG00000281613	AL365214.2
ENSG00000198570	RD3
ENSG00000285946	AL162596.1
ENSG00000206047	DEFA1
ENSG00000211917	IGHD3-16
ENSG00000179388	EGR3
ENSG00000127780	OR1E2
ENSG00000183638	RP1L1
ENSG00000144847	IGSF11
ENSG00000188729	OSTN
ENSG00000105370	LIM2
ENSG00000182636	NDN
ENSG00000185028	LRRC14B
ENSG00000147432	CHRNB3
ENSG00000172289	OR10V1
ENSG00000121068	TBX2
ENSG00000155026	RSPH10B
ENSG00000154438	ASZ1
ENSG00000132932	ATP8A2
ENSG00000148053	NTRK2
ENSG00000237452	MEIOSIN
ENSG00000172967	XKR3
ENSG00000183807	FAM162B
ENSG00000132671	SSTR4
ENSG00000204577	LILRB3
ENSG00000136750	GAD2
ENSG00000211826	TRDJ4
ENSG00000173679	OR1L1
ENSG00000198842	STYXL2
ENSG00000155886	SLC24A2
ENSG00000211695	TRGV9
ENSG00000132677	RHBG
ENSG00000121904	CSMD2
ENSG00000182698	RESP18
ENSG00000187122	SLIT1
ENSG00000204472	AIF1
ENSG00000109927	TECTA
ENSG00000099954	CECR2
ENSG00000270185	IGHD1OR15-1B
ENSG00000167286	CD3D
ENSG00000181001	OR52N1
ENSG00000205884	DEFB136
ENSG00000196859	KRT39
ENSG00000211905	IGHJ1
ENSG00000288637	AC013477.1
ENSG00000152154	TMEM178A
ENSG00000145642	SHISAL2B
ENSG00000137673	MMP7
ENSG00000274792	AC171558.1
ENSG00000197487	GALP
ENSG00000122735	DNAI1
ENSG00000211970	IGHV4-61
ENSG00000215568	GAB4
ENSG00000135100	HNF1A
ENSG00000138336	TET1
ENSG00000102891	MT4
ENSG00000178928	TPRX1
ENSG00000178597	PSAPL1
ENSG00000185894	BPY2C
ENSG00000215475	SIAH3
ENSG00000132837	DMGDH
ENSG00000162891	IL20
ENSG00000189052	CGB5
ENSG00000145194	ECE2
ENSG00000186288	PABPC1L2A
ENSG00000182938	OTOP3
ENSG00000196932	TMEM26
ENSG00000136928	GABBR2
ENSG00000116783	TNNI3K
ENSG00000254656	RTL1
ENSG00000273111	LYPD4
ENSG00000168350	DEGS2
ENSG00000205330	OR6C1
ENSG00000183347	GBP6
ENSG00000221933	OR2A25
ENSG00000146378	TAAR2
ENSG00000211935	IGHV1-3
ENSG00000132297	HHLA1
ENSG00000269590	AC010422.5
ENSG00000187969	ZCCHC13
ENSG00000261649	GOLGA6L7
ENSG00000009790	TRAF3IP3
ENSG00000074660	SCARF1
ENSG00000184905	TCEAL2
ENSG00000180432	CYP8B1
ENSG00000211937	IGHV2-5
ENSG00000211858	TRAJ31
ENSG00000137747	TMPRSS13
ENSG00000102678	FGF9
ENSG00000180483	DEFB119
ENSG00000124116	WFDC3
ENSG00000211974	IGHV2-70D
ENSG00000242574	HLA-DMB
ENSG00000228727	SAPCD1
ENSG00000166558	SLC38A8
ENSG00000159761	C16orf86
ENSG00000102021	LUZP4
ENSG00000211818	TRAV39
ENSG00000166736	HTR3A
ENSG00000255408	PCDHA3
ENSG00000172208	OR4X2
ENSG00000168830	HTR1E
ENSG00000186113	OR5D14
ENSG00000196946	ZNF705A
ENSG00000243489	KRTAP10-11
ENSG00000135144	DTX1
ENSG00000255192	NANOGP8
ENSG00000283361	CFAP97D2
ENSG00000184261	KCNK12
ENSG00000171649	ZIK1
ENSG00000107807	TLX1
ENSG00000102239	BRS3
ENSG00000167825	OR5I1
ENSG00000259490	IGHV3OR15-7
ENSG00000211796	TRAV16
ENSG00000198133	TMEM229B
ENSG00000177575	CD163
ENSG00000150045	KLRF1
ENSG00000196289	BECN2
ENSG00000284917	EEF1AKMT4-ECE2
ENSG00000146192	FGD2
ENSG00000283758	PMIS2
ENSG00000274600	RIMBP3B
ENSG00000056487	PHF21B
ENSG00000186462	NAP1L2
ENSG00000198756	COLGALT2
ENSG00000211684	IGLJ7
ENSG00000286143	AC053503.6
ENSG00000196735	HLA-DQA1
ENSG00000270601	PRAMEF5
ENSG00000163638	ADAMTS9
ENSG00000280204	OR1S1
ENSG00000204424	LY6G6F
ENSG00000135898	GPR55
ENSG00000145309	CABS1
ENSG00000226941	RBMY1J
ENSG00000205846	CLEC6A
ENSG00000176239	OR51B6
ENSG00000113088	GZMK
ENSG00000232810	TNF
ENSG00000255151	GLYATL1B
ENSG00000284629	SCYGR1
ENSG00000204965	PCDHA5
ENSG00000177103	DSCAML1
ENSG00000166862	CACNG2
ENSG00000198643	FAM3D
ENSG00000203785	SPRR2E
ENSG00000197428	OR51D1
ENSG00000186297	GABRA5
ENSG00000125255	SLC10A2
ENSG00000186090	HTR3D
ENSG00000189377	CXCL17
ENSG00000137707	BTG4
ENSG00000170819	BFSP2
ENSG00000174946	GPR171
ENSG00000148600	CDHR1
ENSG00000198203	SULT1C2
ENSG00000183185	GABRR3
ENSG00000244116	IGKV2-28
ENSG00000166391	MOGAT2
ENSG00000196664	TLR7
ENSG00000110244	APOA4
ENSG00000213892	CEACAM16
ENSG00000105852	PON3
ENSG00000178125	PPP1R42
ENSG00000135569	TAAR5
ENSG00000138792	ENPEP
ENSG00000163810	TGM4
ENSG00000179412	HNRNPCL4
ENSG00000153347	FAM81B
ENSG00000184724	KRTAP6-1
ENSG00000197253	TPSB2
ENSG00000111780	AL021546.1
ENSG00000258992	TSPY1
ENSG00000148680	HTR7
ENSG00000106952	TNFSF8
ENSG00000263961	RHEX
ENSG00000205867	KRTAP5-2
ENSG00000137672	TRPC6
ENSG00000284373	TAF11L2
ENSG00000146250	PRSS35
ENSG00000133048	CHI3L1
ENSG00000205497	OR51A4
ENSG00000179636	TPPP2
ENSG00000233999	IGKV3OR2-268
ENSG00000127152	BCL11B
ENSG00000187554	TLR5
ENSG00000168269	FOXI1
ENSG00000163116	STPG2
ENSG00000185775	SPATA31A6
ENSG00000197849	OR8G1
ENSG00000176787	OR52E2
ENSG00000188959	C9orf152
ENSG00000070019	GUCY2C
ENSG00000174145	NWD2
ENSG00000211657	IGLV3-32
ENSG00000130037	KCNA5
ENSG00000135220	UGT2A3
ENSG00000204928	GRXCR2
ENSG00000188916	INSYN2A
ENSG00000063515	GSC2
ENSG00000177669	MBOAT4
ENSG00000205457	TP53TG3C
ENSG00000255378	PRR23D2
ENSG00000167183	PRR15L
ENSG00000283697	HSFX3
ENSG00000181867	FTMT
ENSG00000143954	REG3G
ENSG00000204887	KRTAP1-4
ENSG00000167261	DPEP2
ENSG00000164756	SLC30A8
ENSG00000186105	LRRC70
ENSG00000183066	WBP2NL
ENSG00000168515	SCGB1D1
ENSG00000232593	KANTR
ENSG00000125820	NKX2-2
ENSG00000188425	NANOS2
ENSG00000162877	PM20D1
ENSG00000185523	SPATA45
ENSG00000089472	HEPH
ENSG00000166329	CCDC182
ENSG00000176595	KBTBD11
ENSG00000244355	LY6G6D
ENSG00000125810	CD93
ENSG00000166148	AVPR1A
ENSG00000170948	MBD3L1
ENSG00000171659	GPR34
ENSG00000284741	PDE11A
ENSG00000171944	OR52A5
ENSG00000129596	CDO1
ENSG00000278085	CT45A8
ENSG00000144837	PLA1A
ENSG00000157782	CABP1
ENSG00000187140	FOXD3
ENSG00000111058	ACSS3
ENSG00000139364	TMEM132B
ENSG00000082684	SEMA5B
ENSG00000139985	ADAM21
ENSG00000203837	PNLIPRP3
ENSG00000105664	COMP
ENSG00000116031	CD207
ENSG00000139574	NPFF
ENSG00000187889	FYB2
ENSG00000042813	ZPBP
ENSG00000211661	IGLV3-22
ENSG00000007129	CEACAM21
ENSG00000211862	TRAJ27
ENSG00000143839	REN
ENSG00000146039	SLC17A4
ENSG00000229894	GK3P
ENSG00000114113	RBP2
ENSG00000072315	TRPC5
ENSG00000151062	CACNA2D4
ENSG00000223648	IGHV3-64
ENSG00000138395	CDK15
ENSG00000177679	SRRM3
ENSG00000123594	ATXN3L
ENSG00000149043	SYT8
ENSG00000164399	IL3
ENSG00000182107	TMEM30B
ENSG00000211645	IGLV1-50
ENSG00000176566	DCAF4L2
ENSG00000187175	KRTAP12-1
ENSG00000130595	TNNT3
ENSG00000133424	LARGE1
ENSG00000095110	NXPE1
ENSG00000142619	PADI3
ENSG00000276409	CCL14
ENSG00000206557	TRIM71
ENSG00000284662	OR4F16
ENSG00000102466	FGF14
ENSG00000168530	MYL1
ENSG00000280094	OR1B1
ENSG00000263353	PPIAL4A
ENSG00000140254	DUOXA1
ENSG00000152592	DMP1
ENSG00000064989	CALCRL
ENSG00000070031	SCT
ENSG00000091138	SLC26A3
ENSG00000211925	IGHD2-8
ENSG00000211890	IGHA2
ENSG00000223865	HLA-DPB1
ENSG00000186583	SPATC1
ENSG00000169894	MUC3A
ENSG00000206013	IFITM5
ENSG00000122304	PRM2
ENSG00000180219	FAM71C
ENSG00000211776	TRAV2
ENSG00000206260	PRR23A
ENSG00000181072	CHRM2
ENSG00000212938	KRTAP6-3
ENSG00000214782	MS4A18
ENSG00000258436	RNASE12
ENSG00000170549	IRX1
ENSG00000158639	PAGE5
ENSG00000151079	KCNA6
ENSG00000211857	TRAJ32
ENSG00000178473	UCN3
ENSG00000160180	TFF3
ENSG00000160181	TFF2
ENSG00000104415	CCN4
ENSG00000171864	PRND
ENSG00000178084	HTR3C
ENSG00000198967	OR10Z1
ENSG00000175311	ANKS4B
ENSG00000101463	SYNDIG1
ENSG00000182601	HS3ST4
ENSG00000072657	TRHDE
ENSG00000205186	FABP9
ENSG00000077984	CST7
ENSG00000154262	ABCA6
ENSG00000211888	TRAJ1
ENSG00000173769	TOPAZ1
ENSG00000211968	IGHV1-58
ENSG00000241595	KRTAP9-4
ENSG00000233087	RAB6D
ENSG00000212122	TSSK1B
ENSG00000165863	C10orf82
ENSG00000168065	SLC22A11
ENSG00000171532	NEUROD2
ENSG00000180475	OR10Q1
ENSG00000181698	OR5T1
ENSG00000180096	SEPTIN1
ENSG00000275395	FCGBP
ENSG00000169783	LINGO1
ENSG00000177301	KCNA2
ENSG00000149124	GLYAT
ENSG00000149575	SCN2B
ENSG00000018869	ZNF582
ENSG00000100249	C22orf31
ENSG00000239886	KRTAP9-2
ENSG00000213416	KRTAP4-12
ENSG00000274810	NPHP3-ACAD11
ENSG00000214279	SCART1
ENSG00000240563	L1TD1
ENSG00000185774	KCNIP4
ENSG00000227151	PRR20D
ENSG00000128298	BAIAP2L2
ENSG00000286038	SPDYE13
ENSG00000069018	TRPC7
ENSG00000176797	DEFB103A
ENSG00000156282	CLDN17
ENSG00000197416	FABP12
ENSG00000268629	TEX13A
ENSG00000188050	RNF133
ENSG00000154620	TMSB4Y
ENSG00000229549	TSPY8
ENSG00000214814	FER1L6
ENSG00000177047	IFNW1
ENSG00000113211	PCDHB6
ENSG00000184788	SATL1
ENSG00000242076	IGKV1-33
ENSG00000162040	HS3ST6
ENSG00000164116	GUCY1A1
ENSG00000170262	MRAP
ENSG00000048545	GUCA1A
ENSG00000164112	SMIM43
ENSG00000176641	RNF152
ENSG00000159307	SCUBE1
ENSG00000166426	CRABP1
ENSG00000211669	IGLV3-10
ENSG00000217236	SP9
ENSG00000269026	AC003006.1
