Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000052841	TTC17	22.3		
ENSG00000052850	ALX4	4.7		
ENSG00000053108	FSTL4	1.7		
ENSG00000053254	FOXN3	33.5		
ENSG00000053328	METTL24	0.0		
ENSG00000053371	AKR7A2	48.7		
ENSG00000053372	MRTO4	142.7		
ENSG00000053438	NNAT	0.0		
ENSG00000053501	USE1	9.7		
ENSG00000053524	MCF2L2	0.2		
ENSG00000053702	NRIP2	0.0		
ENSG00000053747	LAMA3	0.2		
ENSG00000053770	AP5M1	32.1		
ENSG00000053900	ANAPC4	22.9		
ENSG00000053918	KCNQ1	0.7		
ENSG00000054116	TRAPPC3	69.9		
ENSG00000054118	THRAP3	125.2		
ENSG00000054148	PHPT1	51.2		
ENSG00000054179	ENTPD2	0.5		
ENSG00000054219	LY75	0.0		
ENSG00000054267	ARID4B	16.4		
ENSG00000054277	OPN3	3.4		
ENSG00000054282	SDCCAG8	0.6		
ENSG00000054356	PTPRN	0.0		
ENSG00000054392	HHAT	0.5		
ENSG00000054523	KIF1B	58.9		
ENSG00000054598	FOXC1	8.8		
ENSG00000054611	TBC1D22A	7.0		
ENSG00000054654	SYNE2	6.2		
ENSG00000054690	PLEKHH1	3.6		
ENSG00000054793	ATP9A	22.9		
ENSG00000054796	SPO11	0.0		
ENSG00000054803	CBLN4	0.0		
ENSG00000054938	CHRDL2	0.0		
ENSG00000054965	FAM168A	19.4		
ENSG00000054967	RELT	4.4		
ENSG00000054983	GALC	0.0		
ENSG00000055044	NOP58	170.1		
ENSG00000055070	SZRD1	115.1		
ENSG00000055118	KCNH2	3.1		
ENSG00000055130	CUL1	87.0		
ENSG00000055147	FAM114A2	18.8		
ENSG00000055163	CYFIP2	38.0		
ENSG00000055208	TAB2	42.3		
ENSG00000055211	GINM1	20.1		
ENSG00000055332	EIF2AK2	24.2		
ENSG00000055483	USP36	34.5		
ENSG00000055609	KMT2C	14.3		
ENSG00000055732	MCOLN3	12.7		
ENSG00000055813	CCDC85A	0.0		
ENSG00000055917	PUM2	61.4		
ENSG00000055950	MRPL43	8.5		
ENSG00000055955	ITIH4	0.0		
ENSG00000055957	ITIH1	0.0		
ENSG00000056050	HPF1	49.5		
ENSG00000056097	ZFR	99.0		
ENSG00000056277	ZNF280C	7.5		
ENSG00000056291	NPFFR2	0.0		
ENSG00000056487	PHF21B	2.1		
ENSG00000056558	TRAF1	0.5		
ENSG00000056586	RC3H2	35.4		
ENSG00000056736	IL17RB	12.2		
ENSG00000056972	TRAF3IP2	8.0		
ENSG00000056998	GYG2	22.5		
ENSG00000057019	DCBLD2	24.1		
ENSG00000057149	SERPINB3	0.0		
ENSG00000057252	SOAT1	88.6		
ENSG00000057294	PKP2	6.8		
ENSG00000057468	MSH4	0.0		
ENSG00000057593	F7	0.0		
ENSG00000057608	GDI2	368.3		
ENSG00000057657	PRDM1	0.0		
ENSG00000057663	ATG5	15.2		
ENSG00000057704	TMCC3	10.7		
ENSG00000057757	PITHD1	89.4		
ENSG00000057935	MTA3	51.6		
ENSG00000058056	USP13	21.4		
ENSG00000058063	ATP11B	24.6		
ENSG00000058085	LAMC2	0.1		
ENSG00000058091	CDK14	1.8		
ENSG00000058262	SEC61A1	209.0		
ENSG00000058272	PPP1R12A	38.6		
ENSG00000058335	RASGRF1	0.0		
ENSG00000058404	CAMK2B	0.4		
ENSG00000058453	CROCC	0.7		
ENSG00000058600	POLR3E	35.6		
ENSG00000058668	ATP2B4	22.6		
ENSG00000058673	ZC3H11A	35.8		
ENSG00000058729	RIOK2	34.2		
ENSG00000058799	YIPF1	12.9		
ENSG00000058804	NDC1	73.2		
ENSG00000058866	DGKG	0.0		
ENSG00000059122	FLYWCH1	6.5		
ENSG00000059145	UNKL	3.6		
ENSG00000059377	TBXAS1	0.0		
ENSG00000059378	PARP12	5.4		
ENSG00000059573	ALDH18A1	117.1		
ENSG00000059588	TARBP1	9.7		
ENSG00000059691	GATB	34.5		
ENSG00000059728	MXD1	5.8		
ENSG00000059758	CDK17	19.8		
ENSG00000059769	DNAJC25	1.5		
ENSG00000059804	SLC2A3	2.4		
ENSG00000059915	PSD	0.1		
ENSG00000060069	CTDP1	6.6		
ENSG00000060138	YBX3	173.3		
ENSG00000060140	STYK1	1.6		
ENSG00000060237	WNK1	93.8		
ENSG00000060339	CCAR1	78.4		
ENSG00000060491	OGFR	20.2		
ENSG00000060558	GNA15	0.0		
ENSG00000060566	CREB3L3	0.0		
ENSG00000060642	PIGV	4.2		
ENSG00000060656	PTPRU	38.5		
ENSG00000060688	SNRNP40	145.7		
ENSG00000060709	RIMBP2	0.0		
ENSG00000060718	COL11A1	0.0		
ENSG00000060749	QSER1	30.9		
ENSG00000060762	MPC1	47.0		
ENSG00000060971	ACAA1	34.9		
ENSG00000060982	BCAT1	77.2		
ENSG00000061273	HDAC7	6.7		
ENSG00000061337	LZTS1	0.5		
ENSG00000061455	PRDM6	0.7		
ENSG00000061492	WNT8A	0.0		
ENSG00000061656	SPAG4	0.5		
ENSG00000061676	NCKAP1	84.6		
ENSG00000061794	MRPS35	88.0		
ENSG00000061918	GUCY1B1	13.6		
ENSG00000061936	SFSWAP	22.7		
ENSG00000061938	TNK2	14.9		
ENSG00000061987	MON2	15.0		
ENSG00000062038	CDH3	2.6		
ENSG00000062096	ARSF	0.0		
ENSG00000062194	GPBP1	71.9		
ENSG00000062282	DGAT2	1.8		
ENSG00000062370	ZNF112	4.5		
ENSG00000062485	CS	396.8		
ENSG00000062524	LTK	2.6		
ENSG00000062582	MRPS24	115.8		
ENSG00000062598	ELMO2	29.0		
ENSG00000062650	WAPL	38.3		
ENSG00000062716	VMP1	62.4		
ENSG00000062725	APPBP2	16.2		
ENSG00000062822	POLD1	27.4		
ENSG00000063015	SEZ6	0.0		
ENSG00000063046	EIF4B	420.0		
ENSG00000063127	SLC6A16	2.0		
ENSG00000063169	BICRA	7.7		
ENSG00000063176	SPHK2	7.5		
ENSG00000063177	RPL18	1211.2		
ENSG00000063180	CA11	9.4		
ENSG00000063241	ISOC2	39.7		
ENSG00000063244	U2AF2	299.3		
ENSG00000063245	EPN1	27.7		
ENSG00000063322	MED29	20.3		
ENSG00000063438	AHRR	0.9		
ENSG00000063515	GSC2	0.0		
ENSG00000063587	ZNF275	10.1		
ENSG00000063601	MTMR1	43.9		
ENSG00000063660	GPC1	11.7		
ENSG00000063761	ADCK1	27.0		
ENSG00000063854	HAGH	39.1		
ENSG00000063978	RNF4	63.5		
ENSG00000064012	CASP8	17.2		
ENSG00000064042	LIMCH1	23.1		
ENSG00000064102	INTS13	56.1		
ENSG00000064115	TM7SF3	85.9		
ENSG00000064195	DLX3	7.1		
ENSG00000064199	SPA17	4.9		
ENSG00000064201	TSPAN32	0.0		
ENSG00000064205	CCN5	0.0		
ENSG00000064218	DMRT3	1.0		
ENSG00000064225	ST3GAL6	3.9		
ENSG00000064270	ATP2C2	0.0		
ENSG00000064300	NGFR	1.5		
ENSG00000064309	CDON	7.1		
ENSG00000064313	TAF2	42.1		
ENSG00000064393	HIPK2	10.7		
ENSG00000064419	TNPO3	101.6		
ENSG00000064489	BORCS8-MEF2B	0.2		
ENSG00000064490	RFXANK	21.9		
ENSG00000064545	TMEM161A	20.6		
ENSG00000064547	LPAR2	5.6		
ENSG00000064601	CTSA	55.9		
ENSG00000064607	SUGP2	53.2		
ENSG00000064651	SLC12A2	12.7		
ENSG00000064652	SNX24	15.2		
ENSG00000064655	EYA2	0.3		
ENSG00000064666	CNN2	123.9		
ENSG00000064687	ABCA7	1.3		
ENSG00000064692	SNCAIP	2.1		
ENSG00000064703	DDX20	13.5		
ENSG00000064726	BTBD1	82.7		
ENSG00000064763	FAR2	13.4		
ENSG00000064787	BCAS1	0.0		
ENSG00000064835	POU1F1	0.0		
ENSG00000064886	CHI3L2	3.5		
ENSG00000064932	SBNO2	0.0		
ENSG00000064933	PMS1	29.9		
ENSG00000064961	HMG20B	20.3		
ENSG00000064989	CALCRL	0.0		
ENSG00000064995	TAF11	61.5		
ENSG00000064999	ANKS1A	17.4		
ENSG00000065000	AP3D1	99.2		
ENSG00000065029	ZNF76	17.5		
ENSG00000065054	SLC9A3R2	15.0		
ENSG00000065057	NTHL1	26.1		
ENSG00000065060	UHRF1BP1	29.2		
ENSG00000065135	GNAI3	30.0		
ENSG00000065150	IPO5	430.0		
ENSG00000065154	OAT	126.5		
ENSG00000065183	WDR3	55.0		
ENSG00000065243	PKN2	44.7		
ENSG00000065268	WDR18	45.4		
ENSG00000065308	TRAM2	14.9		
ENSG00000065320	NTN1	1.2		
ENSG00000065325	GLP2R	0.0		
ENSG00000065328	MCM10	69.0		
ENSG00000065357	DGKA	10.3		
ENSG00000065361	ERBB3	5.0		
ENSG00000065371	ROPN1	0.0		
ENSG00000065413	ANKRD44	1.0		
ENSG00000065427	KARS1	272.0		
ENSG00000065457	ADAT1	16.4		
ENSG00000065485	PDIA5	7.8		
ENSG00000065491	TBC1D22B	12.7		
ENSG00000065518	NDUFB4	191.3		
ENSG00000065526	SPEN	24.0		
ENSG00000065534	MYLK	5.2		
ENSG00000065548	ZC3H15	155.8		
ENSG00000065559	MAP2K4	29.7		
ENSG00000065600	PACC1	12.5		
ENSG00000065609	SNAP91	1.0		
ENSG00000065613	SLK	18.0		
ENSG00000065615	CYB5R4	6.1		
ENSG00000065618	COL17A1	0.7		
ENSG00000065621	GSTO2	0.5		
ENSG00000065665	SEC61A2	24.9		
ENSG00000065675	PRKCQ	3.3		
ENSG00000065717	TLE2	7.7		
ENSG00000065802	ASB1	21.1		
ENSG00000065809	FAM107B	16.1		
ENSG00000065833	ME1	43.4		
ENSG00000065882	TBC1D1	35.8		
ENSG00000065883	CDK13	23.4		
ENSG00000065911	MTHFD2	296.7		
ENSG00000065923	SLC9A7	7.4		
ENSG00000065970	FOXJ2	10.0		
ENSG00000065978	YBX1	1162.6		
ENSG00000065989	PDE4A	3.9		
ENSG00000066027	PPP2R5A	18.3		
ENSG00000066032	CTNNA2	0.0		
ENSG00000066044	ELAVL1	155.2		
ENSG00000066056	TIE1	0.0		
ENSG00000066084	DIP2B	28.8		
ENSG00000066117	SMARCD1	112.9		
ENSG00000066135	KDM4A	45.1		
ENSG00000066136	NFYC	54.6		
ENSG00000066185	ZMYND12	0.0		
ENSG00000066230	SLC9A3	6.1		
ENSG00000066248	NGEF	11.6		
ENSG00000066279	ASPM	33.6		
ENSG00000066294	CD84	0.0		
ENSG00000066322	ELOVL1	79.7		
ENSG00000066336	SPI1	0.0		
ENSG00000066379	POLR1H	37.4		
ENSG00000066382	MPPED2	12.2		
ENSG00000066405	CLDN18	0.0		
ENSG00000066422	ZBTB11	16.3		
ENSG00000066427	ATXN3	11.6		
ENSG00000066455	GOLGA5	23.1		
ENSG00000066468	FGFR2	63.7		
ENSG00000066557	LRRC40	100.0		
ENSG00000066583	ISOC1	46.5		
ENSG00000066629	EML1	26.7		
ENSG00000066651	TRMT11	26.1		
ENSG00000066654	THUMPD1	27.7		
ENSG00000066697	MSANTD3	19.8		
ENSG00000066735	KIF26A	3.1		
ENSG00000066739	ATG2B	8.0		
ENSG00000066777	ARFGEF1	23.5		
ENSG00000066813	ACSM2B	0.0		
ENSG00000066827	ZFAT	4.7		
ENSG00000066855	MTFR1	44.3		
ENSG00000066923	STAG3	0.0		
ENSG00000066926	FECH	4.2		
ENSG00000066933	MYO9A	19.2		
ENSG00000067048	DDX3Y	0.0		
ENSG00000067057	PFKP	141.7		
ENSG00000067064	IDI1	97.8		
ENSG00000067066	SP100	0.8		
ENSG00000067082	KLF6	17.0		
ENSG00000067113	PLPP1	25.2		
ENSG00000067141	NEO1	35.3		
ENSG00000067167	TRAM1	67.6		
ENSG00000067177	PHKA1	24.9		
ENSG00000067182	TNFRSF1A	12.9		
ENSG00000067191	CACNB1	3.2		
ENSG00000067208	EVI5	8.6		
ENSG00000067221	STOML1	6.1		
ENSG00000067225	PKM	2480.9		
ENSG00000067248	DHX29	34.0		
ENSG00000067334	DNTTIP2	11.9		
ENSG00000067365	METTL22	6.1		
ENSG00000067369	TP53BP1	46.3		
ENSG00000067445	TRO	0.3		
ENSG00000067533	RRP15	13.5		
ENSG00000067560	RHOA	560.4		
ENSG00000067596	DHX8	65.9		
ENSG00000067606	PRKCZ	20.5		
ENSG00000067646	ZFY	0.0		
ENSG00000067704	IARS2	99.0		
ENSG00000067715	SYT1	0.3		
ENSG00000067798	NAV3	7.8		
ENSG00000067829	IDH3G	72.6		
ENSG00000067836	ROGDI	9.9		
ENSG00000067840	PDZD4	4.5		
ENSG00000067842	ATP2B3	0.0		
ENSG00000067900	ROCK1	3.6		
ENSG00000067955	CBFB	30.7		
ENSG00000067992	PDK3	12.3		
ENSG00000068001	HYAL2	24.6		
ENSG00000068024	HDAC4	4.0		
ENSG00000068028	RASSF1	23.3		
ENSG00000068078	FGFR3	5.5		
ENSG00000068079	IFI35	1.6		
ENSG00000068097	HEATR6	5.6		
ENSG00000068120	COASY	66.1		
ENSG00000068137	PLEKHH3	4.1		
ENSG00000068305	MEF2A	17.1		
ENSG00000068308	OTUD5	54.2		
ENSG00000068323	TFE3	25.4		
ENSG00000068354	TBC1D25	12.8		
ENSG00000068366	ACSL4	22.4		
ENSG00000068383	INPP5A	24.8		
ENSG00000068394	GPKOW	27.9		
ENSG00000068400	GRIPAP1	38.5		
ENSG00000068438	FTSJ1	38.3		
ENSG00000068489	PRR11	67.0		
ENSG00000068615	REEP1	15.0		
ENSG00000068650	ATP11A	15.8		
ENSG00000068654	POLR1A	46.6		
ENSG00000068697	LAPTM4A	115.0		
ENSG00000068724	TTC7A	6.4		
ENSG00000068745	IP6K2	50.6		
ENSG00000068781	STON1-GTF2A1L	0.6		
ENSG00000068784	SRBD1	19.0		
ENSG00000068796	KIF2A	61.3		
ENSG00000068831	RASGRP2	5.4		
ENSG00000068878	PSME4	32.1		
ENSG00000068885	IFT80	13.1		
ENSG00000068903	SIRT2	14.6		
ENSG00000068912	ERLEC1	29.2		
ENSG00000068971	PPP2R5B	7.4		
ENSG00000068976	PYGM	0.2		
ENSG00000068985	PAGE1	0.0		
ENSG00000069011	PITX1	6.4		
ENSG00000069018	TRPC7	0.0		
ENSG00000069020	MAST4	11.8		
ENSG00000069122	ADGRF5	0.0		
ENSG00000069188	SDK2	0.0		
ENSG00000069206	ADAM7	0.0		
ENSG00000069248	NUP133	51.8		
ENSG00000069275	NUCKS1	272.6		
ENSG00000069329	VPS35	7.5		
ENSG00000069345	DNAJA2	43.0		
ENSG00000069399	BCL3	2.4		
ENSG00000069424	KCNAB2	2.7		
ENSG00000069431	ABCC9	0.0		
ENSG00000069482	GAL	0.0		
ENSG00000069493	CLEC2D	1.2		
ENSG00000069509	FUNDC1	60.4		
ENSG00000069535	MAOB	0.0		
ENSG00000069667	RORA	6.1		
ENSG00000069696	DRD4	0.0		
ENSG00000069702	TGFBR3	3.6		
ENSG00000069764	PLA2G10	0.0		
ENSG00000069812	HES2	1.0		
ENSG00000069849	ATP1B3	157.0		
ENSG00000069869	NEDD4	9.7		
ENSG00000069943	PIGB	3.3		
ENSG00000069956	MAPK6	53.8		
ENSG00000069966	GNB5	23.1		
ENSG00000069974	RAB27A	15.7		
ENSG00000069998	HDHD5	38.7		
ENSG00000070010	UFD1	131.5		
ENSG00000070018	LRP6	14.6		
ENSG00000070019	GUCY2C	0.0		
ENSG00000070031	SCT	0.0		
ENSG00000070047	PHRF1	0.2		
ENSG00000070061	ELP1	40.7		
ENSG00000070081	NUCB2	34.4		
ENSG00000070087	PFN2	187.0		
ENSG00000070159	PTPN3	3.7		
ENSG00000070182	SPTB	6.3		
ENSG00000070190	DAPP1	0.0		
ENSG00000070193	FGF10	0.0		
ENSG00000070214	SLC44A1	19.3		
ENSG00000070269	TMEM260	9.7		
ENSG00000070366	SMG6	23.5		
ENSG00000070367	EXOC5	16.3		
ENSG00000070371	CLTCL1	4.7		
ENSG00000070388	FGF22	0.0		
ENSG00000070404	FSTL3	4.1		
ENSG00000070413	DGCR2	24.2		
ENSG00000070423	RNF126	12.6		
ENSG00000070444	MNT	6.4		
ENSG00000070476	ZXDC	12.6		
ENSG00000070495	JMJD6	57.3		
ENSG00000070501	POLB	34.1		
ENSG00000070526	ST6GALNAC1	0.0		
ENSG00000070540	WIPI1	3.3		
ENSG00000070601	FRMPD1	0.9		
ENSG00000070610	GBA2	38.2		
ENSG00000070614	NDST1	25.1		
ENSG00000070669	ASNS	118.2		
ENSG00000070718	AP3M2	28.6		
ENSG00000070729	CNGB1	0.0		
ENSG00000070731	ST6GALNAC2	0.3		
ENSG00000070748	CHAT	0.0		
ENSG00000070756	PABPC1	554.6		
ENSG00000070759	TESK2	3.9		
ENSG00000070761	CFAP20	70.7		
ENSG00000070770	CSNK2A2	41.6		
ENSG00000070778	PTPN21	1.7		
ENSG00000070785	EIF2B3	65.3		
ENSG00000070808	CAMK2A	0.0		
ENSG00000070814	TCOF1	93.0		
ENSG00000070831	CDC42	241.1		
ENSG00000070882	OSBPL3	23.6		
ENSG00000070886	EPHA8	0.0		
ENSG00000070915	SLC12A3	4.0		
ENSG00000070950	RAD18	13.1		
ENSG00000070961	ATP2B1	40.3		
ENSG00000070985	TRPM5	0.0		
ENSG00000071051	NCK2	21.9		
ENSG00000071054	MAP4K4	56.0		
ENSG00000071073	MGAT4A	7.2		
ENSG00000071082	RPL31	2112.3		
ENSG00000071127	WDR1	237.3		
ENSG00000071189	SNX13	5.9		
ENSG00000071203	MS4A12	0.1		
ENSG00000071205	ARHGAP10	16.4		
ENSG00000071242	RPS6KA2	9.4		
ENSG00000071243	ING3	24.1		
ENSG00000071246	VASH1	7.3		
ENSG00000071282	LMCD1	4.9		
ENSG00000071462	BUD23	124.8		
ENSG00000071537	SEL1L	19.2		
ENSG00000071539	TRIP13	100.3		
ENSG00000071553	ATP6AP1	133.8		
ENSG00000071564	TCF3	87.9		
ENSG00000071575	TRIB2	10.3		
ENSG00000071626	DAZAP1	84.9		
ENSG00000071655	MBD3	37.8		
ENSG00000071677	PRLH	0.0		
ENSG00000071794	HLTF	60.1		
ENSG00000071859	FAM50A	113.4		
ENSG00000071889	FAM3A	16.2		
ENSG00000071894	CPSF1	14.9		
ENSG00000071909	MYO3B	0.3		
ENSG00000071967	CYBRD1	8.4		
ENSG00000071991	CDH19	0.0		
ENSG00000071994	PDCD2	116.5		
ENSG00000072041	SLC6A15	0.0		
ENSG00000072042	RDH11	104.0		
ENSG00000072062	PRKACA	26.7		
ENSG00000072071	ADGRL1	12.1		
ENSG00000072080	SPP2	0.0		
ENSG00000072110	ACTN1	126.8		
ENSG00000072121	ZFYVE26	10.1		
ENSG00000072133	RPS6KA6	6.4		
ENSG00000072134	EPN2	19.8		
ENSG00000072135	PTPN18	14.3		
ENSG00000072163	LIMS2	0.3		
ENSG00000072182	ASIC4	0.0		
ENSG00000072195	SPEG	2.5		
ENSG00000072201	LNX1	0.0		
ENSG00000072210	ALDH3A2	59.8		
ENSG00000072274	TFRC	243.3		
ENSG00000072310	SREBF1	16.7		
ENSG00000072315	TRPC5	0.0		
ENSG00000072364	AFF4	36.8		
ENSG00000072401	UBE2D1	36.6		
ENSG00000072415	MPP5	13.9		
ENSG00000072422	RHOBTB1	5.3		
ENSG00000072501	SMC1A	162.9		
ENSG00000072506	HSD17B10	316.1		
ENSG00000072518	MARK2	26.9		
ENSG00000072571	HMMR	112.4		
ENSG00000072609	CHFR	2.1		
ENSG00000072657	TRHDE	5.4		
ENSG00000072682	P4HA2	33.2		
ENSG00000072694	FCGR2B	0.0		
ENSG00000072736	NFATC3	29.0		
ENSG00000072756	TRNT1	24.6		
ENSG00000072778	ACADVL	43.8		
ENSG00000072786	STK10	5.7		
ENSG00000072803	FBXW11	37.6		
ENSG00000072818	ACAP1	0.0		
ENSG00000072832	CRMP1	117.2		
ENSG00000072840	EVC	5.4		
ENSG00000072849	DERL2	13.2		
ENSG00000072858	SIDT1	0.2		
ENSG00000072864	NDE1	25.3		
ENSG00000072952	IRAG1	0.0		
ENSG00000072954	TMEM38A	8.1		
ENSG00000072958	AP1M1	54.2		
ENSG00000073008	PVR	24.3		
ENSG00000073050	XRCC1	33.2		
ENSG00000073060	SCARB1	58.0		
ENSG00000073067	CYP2W1	0.0		
ENSG00000073111	MCM2	204.8		
ENSG00000073146	MOV10L1	0.0		
ENSG00000073150	PANX2	1.3		
ENSG00000073169	SELENOO	6.5		
ENSG00000073282	TP63	0.0		
ENSG00000073331	ALPK1	1.7		
ENSG00000073350	LLGL2	10.1		
ENSG00000073417	PDE8A	33.8		
ENSG00000073464	CLCN4	1.4		
ENSG00000073536	NLE1	26.8		
ENSG00000073578	SDHA	102.4		
ENSG00000073584	SMARCE1	106.1		
ENSG00000073598	FNDC8	0.0		
ENSG00000073605	GSDMB	1.6		
ENSG00000073614	KDM5A	19.2		
ENSG00000073670	ADAM11	3.3		
ENSG00000073711	PPP2R3A	4.3		
ENSG00000073712	FERMT2	80.1		
ENSG00000073734	ABCB11	0.0		
ENSG00000073737	DHRS9	0.0		
ENSG00000073754	CD5L	0.0		
ENSG00000073756	PTGS2	0.0		
ENSG00000073792	IGF2BP2	58.4		
ENSG00000073803	MAP3K13	0.8		
ENSG00000073849	ST6GAL1	132.7		
ENSG00000073861	TBX21	0.0		
ENSG00000073910	FRY	1.0		
ENSG00000073921	PICALM	129.4		
ENSG00000073969	NSF	18.9		
ENSG00000074047	GLI2	4.3		
ENSG00000074054	CLASP1	26.1		
ENSG00000074071	MRPS34	15.7		
ENSG00000074181	NOTCH3	12.1		
ENSG00000074201	CLNS1A	263.0		
ENSG00000074211	PPP2R2C	20.0		
ENSG00000074219	TEAD2	37.5		
ENSG00000074266	EED	48.7		
ENSG00000074276	CDHR2	0.0		
ENSG00000074317	SNCB	2.7		
ENSG00000074319	TSG101	74.0		
ENSG00000074356	NCBP3	10.8		
ENSG00000074370	ATP2A3	3.1		
ENSG00000074410	CA12	0.0		
ENSG00000074416	MGLL	0.4		
ENSG00000074527	NTN4	0.6		
ENSG00000074582	BCS1L	63.0		
ENSG00000074590	NUAK1	12.6		
ENSG00000074603	DPP8	30.6		
ENSG00000074621	SLC24A1	3.9		
ENSG00000074657	ZNF532	1.0		
ENSG00000074660	SCARF1	0.0		
ENSG00000074695	LMAN1	79.0		
ENSG00000074696	HACD3	344.4		
ENSG00000074706	IPCEF1	0.3		
ENSG00000074755	ZZEF1	14.4		
ENSG00000074771	NOX3	0.0		
ENSG00000074800	ENO1	2511.5		
ENSG00000074803	SLC12A1	0.0		
ENSG00000074842	MYDGF	88.6		
ENSG00000074855	ANO8	3.1		
ENSG00000074935	TUBE1	8.7		
ENSG00000074964	ARHGEF10L	1.6		
ENSG00000074966	TXK	0.0		
ENSG00000075035	WSCD2	0.0		
ENSG00000075043	KCNQ2	8.3		
ENSG00000075073	TACR2	0.0		
ENSG00000075089	ACTR6	36.5		
ENSG00000075131	TIPIN	94.2		
ENSG00000075142	SRI	237.6		
ENSG00000075151	EIF4G3	48.4		
ENSG00000075188	NUP37	113.5		
ENSG00000075213	SEMA3A	0.3		
ENSG00000075218	GTSE1	48.0		
ENSG00000075223	SEMA3C	0.7		
ENSG00000075234	TTC38	16.8		
ENSG00000075239	ACAT1	142.3		
ENSG00000075240	GRAMD4	10.0		
ENSG00000075275	CELSR1	7.5		
ENSG00000075290	WNT8B	0.0		
ENSG00000075292	ZNF638	72.1		
ENSG00000075303	SLC25A40	8.0		
ENSG00000075336	TIMM21	34.0		
ENSG00000075340	ADD2	33.9		
ENSG00000075388	FGF4	0.1		
ENSG00000075391	RASAL2	10.2		
ENSG00000075399	VPS9D1	0.9		
ENSG00000075407	ZNF37A	13.2		
ENSG00000075413	MARK3	58.3		
ENSG00000075415	SLC25A3	616.9		
ENSG00000075420	FNDC3B	12.4		
ENSG00000075426	FOSL2	2.5		
ENSG00000075429	CACNG5	0.0		
ENSG00000075461	CACNG4	0.1		
ENSG00000075539	FRYL	17.8		
ENSG00000075568	TMEM131	30.5		
ENSG00000075618	FSCN1	52.2		
ENSG00000075624	ACTB	3279.5		
ENSG00000075643	MOCOS	2.9		
ENSG00000075651	PLD1	0.6		
ENSG00000075673	ATP12A	0.0		
ENSG00000075702	WDR62	18.6		
ENSG00000075711	DLG1	39.3		
ENSG00000075785	RAB7A	175.2		
ENSG00000075790	BCAP29	13.7		
ENSG00000075826	SEC31B	1.1		
ENSG00000075856	SART3	68.2		
ENSG00000075884	ARHGAP15	0.2		
ENSG00000075886	TUBA3D	0.0		
ENSG00000075891	PAX2	1.2		
ENSG00000075914	EXOSC7	55.9		
ENSG00000075945	KIFAP3	37.7		
ENSG00000075975	MKRN2	38.4		
ENSG00000076003	MCM6	136.7		
ENSG00000076043	REXO2	74.1		
ENSG00000076053	RBM7	19.7		
ENSG00000076067	RBMS2	7.8		
ENSG00000076108	BAZ2A	70.6		
ENSG00000076201	PTPN23	14.3		
ENSG00000076242	MLH1	65.2		
ENSG00000076248	UNG	81.4		
ENSG00000076258	FMO4	0.7		
ENSG00000076321	KLHL20	11.2		
ENSG00000076344	RGS11	0.0		
ENSG00000076351	SLC46A1	8.4		
ENSG00000076356	PLXNA2	0.1		
ENSG00000076382	SPAG5	114.5		
ENSG00000076513	ANKRD13A	21.7		
ENSG00000076554	TPD52	52.7		
ENSG00000076555	ACACB	3.0		
ENSG00000076604	TRAF4	39.1		
ENSG00000076641	PAG1	0.1		
ENSG00000076650	GPATCH1	10.6		
ENSG00000076662	ICAM3	0.2		
ENSG00000076685	NT5C2	23.4		
ENSG00000076706	MCAM	38.3		
ENSG00000076716	GPC4	121.8		
ENSG00000076770	MBNL3	19.8		
ENSG00000076826	CAMSAP3	4.3		
ENSG00000076864	RAP1GAP	4.4		
ENSG00000076924	XAB2	30.2		
ENSG00000076928	ARHGEF1	20.3		
ENSG00000076944	STXBP2	4.1		
ENSG00000076984	MAP2K7	10.7		
ENSG00000077009	NMRK2	0.0		
ENSG00000077044	DGKD	2.4		
ENSG00000077063	CTTNBP2	8.3		
ENSG00000077080	ACTL6B	0.0		
ENSG00000077092	RARB	0.0		
ENSG00000077097	TOP2B	105.6		
ENSG00000077147	TM9SF3	97.6		
ENSG00000077150	NFKB2	20.5		
ENSG00000077152	UBE2T	154.1		
ENSG00000077157	PPP1R12B	5.0		
ENSG00000077232	DNAJC10	26.5		
ENSG00000077235	GTF3C1	55.4		
ENSG00000077238	IL4R	7.3		
ENSG00000077254	USP33	47.4		
ENSG00000077264	PAK3	9.9		
ENSG00000077274	CAPN6	3.4		
ENSG00000077279	DCX	0.1		
ENSG00000077312	SNRPA	162.0		
ENSG00000077327	SPAG6	0.1		
ENSG00000077348	EXOSC5	33.1		
ENSG00000077380	DYNC1I2	132.5		
ENSG00000077420	APBB1IP	0.0		
ENSG00000077454	LRCH4	5.5		
ENSG00000077458	FAM76B	13.1		
ENSG00000077463	SIRT6	4.6		
ENSG00000077498	TYR	0.0		
ENSG00000077514	POLD3	36.3		
ENSG00000077522	ACTN2	0.4		
ENSG00000077549	CAPZB	224.0		
ENSG00000077585	GPR137B	8.4		
ENSG00000077616	NAALAD2	1.3		
ENSG00000077684	JADE1	29.8		
ENSG00000077713	SLC25A43	18.2		
ENSG00000077721	UBE2A	86.3		
ENSG00000077782	FGFR1	90.0		
ENSG00000077800	FKBP6	0.0		
ENSG00000077935	SMC1B	0.0		
ENSG00000077942	FBLN1	78.0		
ENSG00000077943	ITGA8	0.0		
ENSG00000077984	CST7	0.0		
ENSG00000078018	MAP2	23.4		
ENSG00000078043	PIAS2	12.3		
ENSG00000078053	AMPH	0.0		
ENSG00000078061	ARAF	51.8		
ENSG00000078070	MCCC1	15.4		
